	minimum	maximum
RCR10001	-0.6159352526281054	-0.47999999999763077
RCR10084	2.000000000003846	2.664336978403121
RCR10099	-0.2906235017526342	-0.1999999999998181
RCR10101	-3.8412605371510153	-2.9333333333394194
RCR10103	0.8800000000029908	1.3981828431552816
RCR10105	-123.25365489027536	-112.45980030233852
RCR10106	-7.826666607987704	-7.097388706874881
RCR10109	-0.29958065611309287	-0.18000000000093225
RCR10110	0.9800000000017253	1.2988817496337761
RCR10118	-2.6970645927896157	-1.8600000000052432
RCR10127	-0.2906235017526342	-0.20000000000004547
RCR10164	-3.283217430392483	-2.573333333338155
RCR10229	0.9800000000018968	1.2988817496337153
RCR10230	-3.2412605371513337	-2.3333333333391693
RCR10246	0.29999999999978044	0.43593525262893446
RCR10275	7.097388728435199	7.826666666678087
RCR10294	-3.5412605371511745	-2.633333333319456
RCR10295	0.999999999999268	1.4531175087631152
RCR10352	7.097388706875108	7.826666607986681
RCR10443	-3.541260537151061	-2.6333333333199107
RCR10444	2.6333333333392983	3.5412605371511185
RCR10468	0.31333333333419056	0.4772031213394535
RCR10471	-0.43593525262853644	-0.2999999999995534
RCR10475	-0.7658745726577081	-0.5400000000018963
RCR10480	0.29999999999978033	0.43593525262893446
RCR10483	0.1999999999998536	0.2906235017526231
RCR10484	0.19999999999985368	0.29062350175262314
RCR10490	0.9800000000018968	1.2988817496337153
RCR10499	0.3000000000001551	0.4359352526289345
RCR10503	-2.064756322291195	-1.5200000000036515
RCR10506	1.4800000000033011	1.9981828431548425
RCR10606	1.0000000000005034	1.4531175087630364
RCR10608	0.5767886584394354	0.6339869281078555
RCR11017	83.8460932710673	93.1623258558654
RCR11027	2.3333333333390747	3.2412605371512715
RCR11070	0.4600000000016051	0.699161312225624
RCR11103	-1.1765042148604035	-0.8133333333353403
RCR11104	-1.764756322291646	-1.2200000000040063
RCR11105	-0.43593525262853644	-0.2999999999995534
RCR11109	0.5000000000014535	0.6993010935211293
RCR11151	0.7000000000003619	1.0171822561341808
RCR11152	0.2999999999995533	0.43593525262853644
RCR11154	-1.2988817496339358	-0.9800000000021174
RCR11158	0.5000000000013834	0.6993010935208277
RCR11167	0.2999999999995533	0.4359352526285365
RCR11169	-1.2988817496337153	-0.9800000000018967
RCR11170	-0.43593525262893446	-0.3000000000001551
RCR11172	0.29999999999978044	0.4359352526289345
RCR11194	0.29999999999971794	0.4359352526285365
RCR11204	-0.6993010935209597	-0.5000000000012839
RCR11299	0.2999999999997805	0.43593525262893457
RCR11300	0.2999999999997805	0.43593525262893457
RCR11301	0.29999999999978044	0.43593525262893457
RCR11319	0.29999999999978044	0.43593525262893446
RCR11320	-0.4359352526289513	-0.299999999999784
RCR11503	0.7200000000018051	0.9990215309298612
RCR11504	0.5767886584394355	0.63398692810499
RCR11505	0.5767886584394355	0.63398692810499
RCR11659	7.097388728434408	7.826666666677643
RCR11660	-7.113333333340165	-6.146682647999455
RCR11661	-7.826666607987136	-7.097388706875449
RCR11663	8.53738872843854	9.266666666646572
RCR11665	121.87718903078165	133.40032155688917
RCR11669	-7.826666666677625	-7.0973887284345665
RCR11671	8.537388728438259	9.266666666703888
RCR13179	0.3000000000001551	0.4359352526289345
RCR13802	0.0008386877711774564	0.5118705052564818
RCR13805	0.2999999999997804	0.4359352526289345
RCR13852	-0.5118705052590324	-0.0008386877737282963
RCR14182	0.8133333333352651	1.1765042148602942
RCR14186	-1.1765042148603015	-0.8133333333352084
RCR14216	-0.5882521074300939	-0.40666666666766105
RCR14217	0.8133333333353402	1.1765042148604032
RCR14218	-0.5882521074302076	-0.4066666666674337
RCR14219	0.4066666666676326	0.5882521074301471
RCR14227	1.520000000003506	2.064756322291146
RCR14232	-0.7658745726575608	-0.5400000000017929
RCR14258	-1.2988817496337761	-0.9800000000017252
RCR14266	0.9999999999955886	1.6643369784016762
RCR14395	0.7200000000018463	0.999021530929781
RCR14406	-0.9990215309298947	-0.7199999999959346
RCR14481	-9.266666666646529	-8.537388728438486
RCR14581	0.29999999999978044	0.43593525262893457
RCR14582	0.29999999999978044	0.43593525262893457
RCR20005	98.0015674988042	107.27966790316168
RCR20011	-25.22000000000394	-23.032166185308025
RCR20025	19.755199483644432	21.60699346404059
RCR20069	-0.43593525262893446	-0.29999999999978044
RCR20085	89.46417877036582	98.01300123651527
RCR20136	7.097388728435199	7.826666666677817
RCR20137	0.30000000000015503	0.43593525262893446
RCR20169	1.4400000000038062	1.9980430618596756
RCR20171	-0.4359352526287273	-0.29999999999974425
RCR20270	98.00156749880435	107.27966790316184
RCR20561	0.5450346321358466	1.1513469251373636
RCR20562	0.29999999999974425	0.4359352526287273
RCR20575	113.33980030234147	124.13365483195525
RCR21045	0.9800000000018968	1.2988817496337155
RCR21046	19.178410825204995	20.973006535935596
RCR21047	38.35682165040999	41.94601307187119
RCR21048	28.839432921971767	31.699346405249493
RCR30008	18.32465548666528	19.870517289040436
RCR30011	-21.60699346404059	-19.755199483644432
RCR30077	-0.7658745726575608	-0.5400000000017928
RCR30115	22.638588868429544	24.712026143780506
RCR30116	1.1400000000035757	1.6980430618599422
RCR30263	1.4400000000037307	1.9980430618597225
RCR30264	1.4400000000037307	1.9980430618597225
RCR30268	1.153577316880046	1.267973856210915
RCR30285	1.1535773168801833	1.2679738562109655
RCR30325	1.1535773168801835	1.2679738562109657
RCR30439	0.7200000000018052	0.9990215309298613
RCR30500	0.48000000000019405	0.615935252628063
RCR30533	-2.064756322291558	-1.5200000000047196
RCR30536	-10.0	-9.270722061703415
RCR40013	22.838232803552046	25.657737462207024
RCR40014	-21.60699346404059	-19.755199483644432
RCR40028	9.270722061772972	10.000000000003524
RCR40054	-0.6159352526280631	-0.4800000000001945
RCR40066	1.4400000000037307	1.9980430618597225
RCR40107	23.79216618530961	25.979999999991655
RCR40111	0.30000000000015503	0.43593525262893446
RCR40450	-0.7658745726575608	-0.5400000000017928
RCR40842	0.7200000000018051	0.9990215309298613
RCR41020	1.4400000000035225	1.998043061859638
RCR41023	1.1535773168801833	1.2679738562109655
RCR41024	0.7240087145901886	1.1569422156425744
RCR41027	1.4480174291803771	2.3138844312851488
RCR41465	9.270722061773014	9.999999999973413
RCR41476	0.7320261437785776	1.4727835850680846
RCR30125	-0.6159352526280631	-0.4800000000001945
RCR30053	-1.9980430618597225	-1.4400000000037307
RCR90192	1.0	1.4531175087632768
RCR90193	1.0	1.6643369784092719
